,band_gap,min_p_mass,ave_p_mass,p_mass_xx,p_mass_yy,p_mass_zz,p_mass_xy,p_mass_yz,p_mass_zx,min_n_mass,ave_n_mass,n_mass_xx,n_mass_yy,n_mass_zz,n_mass_xy,n_mass_yz,n_mass_zx
Na3AuO2,4.1183,3.468635295854671,4.104480280663094,3.468635295854671,3.468635295854671,5.37617025027994,3.7478859513801734e-18,1.2216572517704204e-18,-3.4119897048532813e-18,1.1708309725651207,1.327741077494761,1.1708309725651207,1.1708309725651207,1.6415612873540413,2.9538512992371417e-19,-1.8066781336756668e-19,2.0933732420218824e-19
Na3AuO3,4.5717,2.985556177004424,10.188555407114501,2.985556177004424,2.985556177004424,24.594553867334653,-5.1596461033607156e-18,-2.129050988998074e-18,-1.9996193874930797e-19,5.6949824241896785,16.910224418444148,5.6949824241896785,5.6949824241896785,39.340708406953084,-2.9132833562198276e-18,2.08245740529566e-18,-3.1834871531618536e-18
Na3BO3,7.2872,4.263128257323492,14.798286228989289,10.603750771718477,18.405426301722105,15.38568161352728,3.967649746956101e-17,-3.8445058212838013e-17,-8.397851643599406,0.4038838488264188,0.4976476733065896,0.4378858995470914,0.4038838488264189,0.6511732715462587,1.1210590234653612e-20,-1.7218890332537445e-19,-0.005597523618283232
Na3BeAl(SiO4)2,8.5051,2.3565974227919875,114.95474871011322,2.4031900622972047,2.356597422791988,340.1044586452505,3.6022523401320973e-19,1.2987802593840309e-16,-2.435998180548967e-17,0.3842865008987305,0.41138649216731143,0.3842865008987305,0.4024315489651857,0.4474414266380182,-3.074321192556358e-20,-1.929111117987395e-17,-2.1437504776664843e-23
Na3BiO3,4.9333,11.295614055892575,11.295614055892578,11.295614055892578,11.295614055892578,11.295614055892578,5.471374764361281e-16,4.580345290819639e-16,4.446614921782049e-16,7.53699786191688,7.53699786191688,7.53699786191688,7.53699786191688,7.53699786191688,6.168891715537336e-16,3.582514055637686e-16,3.8324627771953067e-16
Na3BiO4,3.1330999999999998,1.1410287144221862,5.730818148661286,7.610464482535834,5.278686763937185,4.3033031995108395,-6.57542176886254e-18,5.019123494832014e-18,-4.523066621488755,0.3748490505727312,0.4281042717330656,0.4835767351821555,0.42364911926681204,0.37708696075022924,0.0,0.0,-0.01559880738913149
Na3Ca2BiO6,4.0083,3.910148647874216,10.99841080513089,3.910148647874216,23.319871456288144,5.76521231123031,-1.213521045463507e-16,6.527599038460512e-17,-4.0488666149588286e-17,0.5108080757105964,0.540627971862161,0.5108080757105964,0.5783158372568489,0.5327600026190379,4.822278340970624e-18,-9.38022833031582e-18,-5.204408472157557e-19
Na3Ca2TaO6,6.9051,3.3980634038873685,5.414863597119044,3.5757151084795162,9.270812278990249,3.398063403887368,2.0152740309471858e-16,1.4598801602318413e-17,-4.7876692695964967e-17,0.7891812347539587,1.3243074594272308,0.7891812347539587,1.861348370951533,1.3223927725762012,-1.4622809932924903e-16,-5.0098953469823896e-17,-3.3543441054050903e-17
Na3CuO2,4.3779,3.334686594363072,3.96307589436463,3.3346865943630726,3.3346865943630726,5.219854494367743,2.1817693193181243e-18,1.690297097703348e-18,6.251841953637291e-19,1.308932212023156,1.4681717058952481,1.308932212023156,1.308932212023156,1.7866506936394329,-1.241037808390717e-19,1.7077860715118775e-19,4.983512520114631e-19
Na3SbO3,5.0309,6.662742400774831,6.662742400774831,6.662742400774831,6.662742400774831,6.662742400774831,4.747010291050569e-16,2.357040118971559e-16,9.038537142232921e-17,5.43699203905663,5.43699203905663,5.43699203905663,5.43699203905663,5.43699203905663,1.4433769486858878e-16,1.0991889380297378e-16,2.6344489770370376e-16
Na3SbO4,5.3809,1.7717116355678737,32.45972525655224,31.038228868930126,48.60457809609031,17.73636880463628,7.39286031786394e-17,-5.823132911388256e-17,-21.615501709728154,0.3700779358173581,0.41003464946950796,0.4535256426066196,0.40614565936075264,0.37043264644115154,1.812607720192017e-22,2.1744342457612702e-24,0.005440568732159281
Na3Sc(BO3)2,7.1157,1.5145127136229455,6.791185414904718,2.2681115726807417,1.6272413894724973,16.478203282560916,1.4507776141188528e-18,-3.763085437509763e-18,-3.358067917723756,0.4058808431363741,0.6716481999856398,0.7468641826109311,0.8005596238777238,0.46752079346826475,9.766130027556808e-20,1.8942213493499267e-20,0.14497653640922
Na3TlO2,3.1069,1.6536714724890937,14.265963233393007,37.64444787531437,3.4997703523755543,1.6536714724890944,3.4056429590172458e-18,-1.4264344459381826e-17,-1.2526419093273006e-17,0.3139586472590917,0.6277774217442543,0.9404034022986691,0.3139586472590916,0.6289702156750021,-5.2997559880512945e-20,4.6090767183967166e-18,-1.0165499770818343e-19
Na3VO4,7.5168,9.53175678657035,13.956665257877736,9.53175678657035,21.116353195334007,11.221885791728853,-6.739028955121434e-18,4.1811888748250905e-18,4.783700077240647e-19,5.316773665224718,17.054072683300006,30.448893843782944,15.396550540892358,5.316773665224719,-1.728021040694732e-17,-2.6107476578182435e-20,1.651387136203371e-19
Na4B2O5,8.1116,5.155063323259235,24.165102459528214,9.886118367700032,21.58457449651655,41.02461451436806,-3.8605432905554046e-16,-1.8239262382653436e-16,13.026926771288878,0.4171445750778624,0.49589519268336524,0.5766119729700705,0.4914503909067354,0.4196232141732898,-9.969949609787477e-17,5.637282808989107e-17,-0.019881200337547904
Na4GeO4,6.4991,7.209503366299116,14.299274453155453,12.410066516625657,17.556793514376178,12.93096332846452,-5.730737615106384,3.1137570115919564,1.389388135757989,0.40585461482507856,0.46354465255701927,0.42205810835900254,0.4094290032250184,0.5591468460870369,0.006932448431411442,-0.008401070659770736,0.002898581969739271
Na4PbO4,3.7143,4.73232299475082,7.869133457432191,6.570833703871095,5.5901816791464105,11.446384989279066,-0.5523293731380592,-0.7631897064272669,-2.5001798513725526,0.4477726604201987,0.4859247380099112,0.4703669288388064,0.45643039692595944,0.5309768882649678,0.013980196074804978,-0.016711265197506535,-0.02598648511708418
Na4SiO4,7.3149,10.725992012801168,16.142018111097993,20.371620720000422,13.302622600480817,14.751811012812745,-3.4042482120007413,3.0916693578843395,-5.360481775855413,0.4683505752710897,0.5280390324305948,0.4710438157529027,0.4753557714967001,0.6377175100421815,0.0042019127192692435,0.007813397491015889,-0.000582384802311423
Na4SnO3,3.4282000000000004,1.1403130453597243,3.255608572807876,5.5055335323479095,1.1403130453597243,3.1209791407159937,-3.0687951386685274e-17,-2.5306625399145526e-17,-2.379670950233378,0.7325369525879788,71.53318914574876,0.8405854328747538,212.7654463610247,0.9935356433468586,-1.0741745622803648e-15,4.464921248612146e-15,0.16793008037077503
Na4SnO4,5.2521,8.738580168017158,12.531987061686417,9.54407300420153,14.416705906822479,13.635182274035248,-2.1188282281637822,2.538314289972658,-0.7109212842178798,0.4102545173072083,0.4559423694598861,0.4367585160809001,0.41194129002804564,0.5191273022707125,0.0058012483394910925,-0.007686379233947555,-0.004438945055386638
Na4Ti5O12,3.976,2.301284110368564,5.342900636004046,2.30128411701255,2.301284110368565,11.426133680631024,-1.750022027666546e-16,-4.76561429498086e-17,7.389325419067741e-17,1.7206377641407418,4.604797141346924,1.7206377691083574,1.7206377641407422,10.373115890791674,-4.6004782064986694e-17,9.436381188934176e-17,-1.0632161439883202e-17
Na4TiO4,6.6975,12.11809957187353,15.147288818605588,12.396032199566719,14.210619712523096,18.83521454372695,-0.5155846503832404,-0.24371659374266116,-0.9445888198808385,0.5236602131719365,0.642379922250052,0.5334161755106879,0.5581075733798977,0.8356160178595706,0.017206613367456047,0.042110550505795784,0.0384258230332015
Na5BiO5,3.0904,1.1431418563689584,4.490377965756909,4.7956874138913115,7.366987378523328,1.3084591048560872,3.991978690751666e-17,-2.8277544432337314e-18,0.7770642068345966,0.36338255101671635,0.4434480177357257,0.5132511660822882,0.4536950238817179,0.3633978632431709,1.1398787197039415e-18,2.2813241429402932e-17,0.001514867047737009
Na5NbO5,5.678999999999999,3.1482501660059725,16.886635633031933,4.704297989952433,32.01986945718621,13.935739451957165,-2.1520538228490588e-16,2.1071890057965697e-16,-4.097053725453218,0.48361842982771003,0.5952875048882292,0.6165827769676249,0.48361842982771,0.6856613078693529,5.755735488119656e-17,-2.412799424887417e-17,2.6215449096763215e-05
Na5TaO5,5.7491,3.386532141005185,17.039611750861113,5.03527457700539,30.853505234983032,15.230055440594919,-3.8895069024706814e-16,3.9838042650713873e-16,-4.418927410106524,0.4787909289750206,0.5695632386939714,0.5585575220453797,0.47879092897502057,0.6713412650615138,8.295976846404161e-19,-3.5346304994837765e-17,0.004567162447248158
Na6PbO5,3.265,0.8228329009055154,5.835939857698601,2.4863327579911654,14.198653914199124,0.8228329009055154,-7.216333599479646e-17,-7.278623392639643e-21,5.570890662289045e-20,0.38009086999325054,0.414554591971423,0.38009086999325054,0.3954545080902313,0.4681183978307872,-2.307182057143439e-17,0.0,0.0
Na6ZnO4,4.4324,2.169855994866106,6.965267673227008,9.362973513232975,9.362973511581949,2.169855994866106,-7.2508902003327e-09,-9.02764105545362e-19,-2.132719984047667e-18,0.3382185455195991,0.3409943126403794,0.3423821962309567,0.3423821961705823,0.3382185455195991,-2.6514818880319726e-10,-1.9779372573470582e-20,-2.972721644737937e-19
NaAg3O2,1.7439999999999998,0.6419557092446646,2.154675830494895,0.6419571456686873,5.117462099970265,0.7046082458457333,0.001649449665364068,-0.0024428987441926977,-0.00022873292951119752,0.7792999129981081,1.126020218889675,1.33622324125115,1.262534727662737,0.7793026877551386,0.0016885890565077712,0.000931467816496567,-0.0007352460000596857
NaAgO,2.8848000000000003,2.0629304744815657,3.763488830780568,4.613767221699831,4.613767221699829,2.0629320489420437,-0.00309319080711934,-0.001416213532263849,-0.0014162135322642894,0.45063026112872623,0.8429264131954254,0.45169115751137295,0.45169115751137295,1.6253969245635302,-0.0010571782951267897,0.0014778168476795922,0.001477816847679598
NaAgO2,2.2729999999999997,1.6480143628149222,5.433278601687699,2.6816947101630086,1.6480143628149222,11.970126732085166,-9.060292458910157e-17,1.1964029544274228e-18,1.7235237990193502,0.4280287804035382,1.6224264504333779,3.8275616518582116,0.4280287804035383,0.6116889190383844,1.8896952217744607e-16,5.860566700000717e-17,0.3439123921761881
NaAlO2,7.7335,3.207111977894557,4.420691898092414,6.808213693061014,3.246750023321671,3.2071119778945576,-1.0081629895964789e-17,-6.596124590130153e-19,1.8701087827200342e-17,0.3373219031914823,0.3850352314590195,0.3373219031914823,0.355083177807636,0.4627006133779403,9.453953122325476e-22,3.834157931607081e-38,1.368047243192043e-17
NaAuO2,3.3324000000000003,1.1643732891814005,10.438550672442524,15.853931644186574,1.1643732891814005,14.297347083959599,1.0395280593762902e-15,3.357667608484504e-16,4.303666556680359,0.42717602120437576,1.6112932628052412,3.7926234953271245,0.42717602120437576,0.6140802718842233,6.656863659987993e-17,-5.661662507071844e-18,0.13072943832470327
NaBO2,8.307,1.2021975747830882,2.471624760963142,1.2021975747830882,1.202197575310386,5.010479132795952,2.8296016699196586e-17,1.905051835211954e-09,1.7444943495183127e-16,0.31693149983575186,0.5697435242882538,0.6961495363618349,0.6961495366671746,0.316931499835752,-6.625124351256321e-17,1.1031470639746266e-09,6.770742782725709e-17
NaBe4SbO7,6.8210999999999995,2.246062799760419,7.927444276899878,10.76813501486233,10.768135016076885,2.246062799760419,1.141257412510768e-08,-2.2915069677690525e-19,-1.7039262551431022e-19,0.4522663084038557,0.703366245872982,0.4522663088583607,0.45226630890937297,1.2055661198512126,4.793330268603417e-10,-6.158712760768076e-20,2.820437105279514e-20
NaBiO2,1.8904999999999994,0.37019804277699775,1.011705144759704,0.6549290172360298,0.5817326587625979,1.798453758280485,2.204719834525431e-17,5.894017488339598e-17,0.6377057641671352,0.23077597082373524,0.4911651158922005,0.3165152220173801,0.3555163224489826,0.8014638032102388,-4.4080351951938865e-17,-6.833919959060486e-18,-0.22120205110745034
NaBiO3,2.9899999999999998,7.1513186555601695,14.520174646734816,7.151318682274947,7.151318655560172,29.257886602369325,-3.2593018290953903e-17,-4.52061638981757e-09,2.017311526835322e-16,0.3571562398091979,0.39836054251928005,0.357156241143406,0.35715623980919775,0.4807691466052364,-3.7146362906776225e-18,-2.2577183053061775e-10,-3.0068656016758565e-17
NaCaAsO4,7.345,2.7041696197938556,13.485381954212878,9.361543143434846,2.704169619793853,28.39043309940994,-1.749063484974454e-17,3.900752644543361e-18,5.529215110178859e-19,0.4396945116154983,0.49338354180186156,0.5680010865958044,0.4396945116154983,0.4724550271942819,0.0,0.0,0.0
NaCuO,3.4092000000000002,3.2074099917878445,29.199904564482964,42.196151824046574,42.196151824046574,3.207410045355744,0.0665395667147986,-0.0010227681533237485,-0.0010227681533232975,0.7472780420969648,0.8401307916649249,0.8865527133068468,0.8865527133068468,0.7472869483810809,-0.0008432868373154057,-0.000785146241093895,-0.0007851462410938518
NaCuO2,2.8653000000000004,1.1766498526715952,2.66351061722934,2.1877238295877692,4.626158169428656,1.1766498526715952,1.791365215254361e-16,6.263394348464401e-22,1.0176981590610664e-20,0.4947533966249253,1.9664151026042542,4.36750366854719,1.0369882426406474,0.4947533966249253,-1.6201171090430524e-17,7.288395499873768e-22,1.2950860953517958e-21
NaGaO2,6.107,1.7317977218337566,3.5193146786070812,5.1897466855185765,3.6363996284689097,1.7317977218337566,6.154469980169194e-18,-2.2833971722679494e-19,5.445524826226814e-20,0.2982899552977592,0.307656214313327,0.2986137204495611,0.32606496719266087,0.2982899552977592,0.0,0.0,0.0
NaGeSbO5,4.8491,1.6024586308055968,3.774192715516031,4.582081198773603,4.84755791954546,1.89293902822903,-1.0152019215877216e-16,5.2095454072234214e-17,-0.9303343204005633,0.32925744496441567,0.3637355187120895,0.4049830566802381,0.35696523376160294,0.32925826569442734,3.0840944542821044e-17,-2.3991784690176292e-17,0.00024929958320549564
NaIn(GeO3)2,4.9707,1.192032429248342,4.8622065603379125,2.157836583713385,6.578341578019866,5.850441519280489,2.1017772848633104e-16,3.1574054162363443e-16,2.1211107590955187,0.2761513824773588,0.30829575191126385,0.2879235256579099,0.3377811702278659,0.2991825598480158,3.623777263468763e-17,6.372668009481946e-18,-0.016465913810780216
NaIn(SiO3)2,6.9708,2.3007237965550043,3.9702581403776906,5.0642222844577995,2.3007237965550043,4.545828340120268,8.209090744097435e-17,6.876108476193346e-17,2.1949307316064974,0.38164939749730054,0.4267827041390702,0.38240653413596165,0.42483059280846547,0.47311098547278346,-2.925625008982783e-17,-2.410960802860648e-17,-0.008321593554504125
NaIn(WO4)2,5.1475,1.2218848191937073,10.270041385156809,24.24330432890341,5.343995809116645,1.2228240174503717,8.10834208065408e-18,2.748758268115819e-18,-0.14704311296168002,2.8093630240648326,30.55961362549138,84.94603864282436,3.9148519779014337,2.8179502557483502,-1.67692971098898e-17,-9.272309737660717e-19,0.8398372837949841
NaInO2,4.382,1.8759623325383674,4.261896229876025,1.8759623493759592,1.8759623325383672,9.033764007713748,-9.704774139354735e-18,-8.11453047137566e-17,-7.428430884981974e-17,0.27933177718220803,0.30298526766008993,0.27933177968933454,0.279331777182208,0.3502922461087273,8.421921993968707e-18,8.103464084227455e-18,-7.197282609848948e-18
NaLa(MoO4)2,5.2561,2.781451819229047,7.131592723055221,2.7818807145567797,2.783686404510257,15.829211050098628,-0.0009789802827151054,-0.00036928137932516715,0.0002298121324478116,1.9940832808583326,18.026394702728542,1.9942204075997196,1.9953317013674898,50.08963199921842,-0.00041008680958187923,-0.004600741772963261,-0.009274351363913592
NaLa2TaO6,6.100199999999999,3.084778601672927,4.154199288126041,4.878987049280199,3.084778601672927,4.498832213424995,-2.5646156276640046e-18,4.1795491110922017e-19,0.6376639477223242,0.9048607839559426,2.492559694529423,3.6231597631012513,0.9048607839559426,2.9496585365310755,6.624035048673439e-19,9.119192830585811e-19,1.0978465741014614
NaLaO2,5.389900000000001,0.715713154269127,13.736679017534968,0.7158099814426582,0.7158099814426582,39.77841708971959,9.682717353176781e-05,-0.0018103346821798838,-0.0018103346821799202,0.34730962318058567,0.44152343354688184,0.488629108343952,0.4886291083439519,0.34731208395274166,-0.0003324186326963931,-0.00041649552681318717,-0.00041649552681321286
NaLi2AsO4,7.9456,4.513642463366955,5.89535167542747,5.517520397609983,4.513642463366953,7.654892165305473,-2.580409129824523e-18,2.1361601510956785e-17,-1.5754698720664796e-18,0.45492049009733704,0.4829705569964035,0.466026393030417,0.4549204900973368,0.5279647878614566,-1.553301448430807e-19,2.76484961734628e-17,9.421435514801079e-24
NaLiV2O6,5.433999999999999,3.657803606848832,15.54005393600199,8.617532930091661,24.545554487030273,13.45707439088403,3.438531258944276e-16,-2.7288866000438274e-16,-6.97149414788366,1.0998147763833743,5.056781670872478,6.902547956247544,6.124766720952993,2.1430303354169,1.938800142423722e-16,5.0634668100858096e-17,2.4603864611386532
NaNbO2,2.2085999999999997,0.5669693750081469,0.7906944394532678,0.5669693760973882,0.5669693761317284,1.2381445661306867,1.106278133204583e-09,0.0,0.0,1.1666841746598173,1.5573943619389368,1.7527494555254162,1.7527494556315764,1.1666841746598173,3.4199877413557513e-09,-3.292787442220072e-22,1.3414169292477938e-22
NaNbO3,6.0904,1.9012906153536449,3.8662049083595327,1.9012906153536449,1.9012906157115061,7.796033494013447,2.617329949473356e-17,-3.144880818917037e-16,-2.928406447072468e-16,1.578160762893985,5.680179310558067,1.578160762893985,1.5781607631910273,13.884216405589191,-6.128892250169731e-17,6.2302494437077e-17,-1.183648833293982e-16
NaSbO3,5.8126,8.869030793224445,11.560408072605796,8.869030793224445,8.86903079521838,16.94316262937456,-8.910324606607486e-18,5.08805904252015e-18,9.693469266675547e-17,0.361825810543451,0.419483280947123,0.361825810543451,0.3618258106247966,0.5347982216731215,1.2693237267814877e-17,1.2576866065543645e-17,3.361485678588617e-17
